"","Row","Site","SiteNo","PlotNo","SubplotNo","SubplotRes","X","Y","AgoHet","AirCar","AnaArv","Bare","BriMin","BroDia","BroHor","CroSet","CynEch","DicCap","Erodium","GalPar","GerDis","HypGla","LinCil","Lotus","MadSat","TaeCap","TriHir","VicSat","ClaPur","Lupinus","MicCal","Ranunculus","SisBel","TriCro","TriDon","Torilis","Centaurea","Gopher","Sidalcea","LacSer","AchMil","AveBar","LolMul","TriDub","VulMyu","AveFat","CerGlo","GasVen","Wyethia","LinBic","NotMadia","PlaNot","SilGal","TriEri","TriFuc","TriGra","TriAes","TriWil","UnkForb","WhiteBrush","BroMad","Clarkia","CarPac","Solidago","MadSat.1","Asclepias","UnkForb.Cerastium..","Tritileia","CovDis","BranchedTarweed","EupSpa","WhiteGlume","SoftThistle","RumCri","PetDub","TritileiaBlue","TriMicro","GerDis.1","BriMaj","StiPul","Lathyrus","LinPar","TriRef","TriWra","TriPlate","TriWild","BroSterilis","GalApa","YellowMint","NotRanunculus","Unk.Forb","AegTri","Rock","GerMol"
"474",158,"SFREC",2,3,1,0.5,2,1,0,0,0,0,0.5,15,62.5,15,0.5,0,0,0.5,0,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",159,"HREC",2,6,2,0.25,2,1,2,0,15,37.5,0,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",159,"MCL",3,6,2,0.25,2,1,3,0.5,0,15,0,0,15,0,0,0,15,15,0,62.5,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",159,"SFREC",2,3,1,0.25,1,1,0,0,0,0,0.5,0,37.5,0,0,0,0,0.5,0,0,0,15,37.5,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",160,"HREC",2,6,2,0.5,2,2,2,0,15,0,0,15,15,0,0.5,0,0,0.5,0,15,0,0.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",160,"MCL",3,6,2,0.5,2,2,2,15,15,15,0.5,0,37.5,0,0,0.5,15,15,0,62.5,0,0,15,0,0,0,0,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",160,"SFREC",2,3,2,0.25,1,2,0,0,0,0,0,0,37.5,15,0,0,0,0,0,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",161,"HREC",2,6,3,0.25,2,1,0,0,15,0,0,15,15,0,0.5,0,0,0,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",161,"MCL",3,6,3,0.25,2,1,2,15,0,15,0.5,0,15,0,0,0.5,15,15,0,62.5,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",161,"SFREC",2,3,2,0.5,2,2,0,0,0,0,0,15,37.5,15,0,0,0,15,15,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",162,"HREC",2,6,4,0.25,2,2,1,0,0,0,0,0,15,0,0,0,0,0.5,0,0.5,0,0.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",162,"MCL",3,6,4,0.25,2,2,2,15,0,0,0,0,15,0,0,0,0,15,0,15,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",162,"SFREC",2,3,3,0.25,1,1,0,0,0,0,0,15,37.5,15,0,0,0,0.5,15,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",163,"HREC",2,6,2,1,2,2,2,0,15,0,0.5,15,15,0,0,0,0,15,0,15,0.5,0.5,0.5,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,15,0,0.5,0,15,0,0,0,0,0,0,0,0,0
"488",163,"MCL",3,6,2,1,2,2,2,15,0,0,0.5,0,15,0,0,0,15,15,0,37.5,15,0,15,0,0,0,15,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",163,"SFREC",2,3,4,0.25,1,2,0,0,0,0,0,15,15,15,0,0,0,0.5,15,0,0,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",164,"HREC",2,6,3,0.5,2,1,2,0,15,0,0.5,15,15,0,0,0,0,15,0,15,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",164,"MCL",3,6,3,0.5,2,1,1,15,0,0,0,0,15,0,0,0,15,15,0,15,15,0,15,0,0,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",164,"SFREC",2,3,2,1,2,1,0,0,0,15,0,15,37.5,15,0.5,0,0,0.5,15,0,0,15,15,15,0,15,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",165,"HREC",2,6,5,0.25,1,1,0,0,0.5,0,0,0.5,15,0,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",165,"MCL",3,6,5,0.25,1,1,0,15,0,0,0,0,15,0,0,0,0.5,0.5,0,15,15,0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",165,"SFREC",2,3,3,0.5,1,1,0,0,0,0,0,15,37.5,15,0,0,0,0.5,0.5,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",166,"HREC",2,6,6,0.25,1,2,2,0,15,0,0,15,15,0,0,0,0,15,0,15,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",166,"MCL",3,6,6,0.25,1,2,0,15,0,0,0,0,15,0,0,0,15,0.5,0,15,0,0,0,0,0,0,0,15,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",166,"SFREC",2,3,5,0.25,2,1,0,0,0,0,0,0.5,15,15,0,0,0,0.5,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",167,"HREC",2,6,4,0.5,2,2,1,0,15,0,0,15,15,0,0,0,0,15,0,15,0.5,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",167,"MCL",3,6,4,0.5,2,2,2,0.5,0,0,0.5,0,15,0,0,0,15,0.5,0,15,0.5,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",167,"SFREC",2,3,6,0.25,1,2,0,0,0,0,0,15,37.5,0.5,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",168,"HREC",2,6,7,0.25,1,1,0,0,0,0,0,15,15,0,0,0,0,15,0,15,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",168,"MCL",3,6,7,0.25,1,1,2,0.5,0,0,0,0,15,0,0,0,15,0.5,0,15,0.5,0,0,0,0,0,15,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",168,"SFREC",2,3,4,0.5,1,2,0,0,0,0,0,0.5,62.5,15,0,0,0,0.5,15,0,0,15,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",169,"HREC",2,6,8,0.25,1,2,0,0,0.5,0,0,15,15,0,0,0,0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",169,"MCL",3,6,8,0.25,1,2,2,0.5,0,0,0.5,0,15,0,0,0,15,0.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",169,"SFREC",2,3,7,0.25,2,1,0,0,0,0,0,0,62.5,0,0,0,0,0.5,0.5,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",170,"SFREC",2,3,8,0.25,2,2,0,0,0,0,0,0,37.5,0,0,0,0,0.5,15,0,0,0,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",172,"HREC",2,5,1,1,1,2,1,0,0.5,15,0,0,15,0,0,0,0.5,15,0,15,0,0,0,37.5,0,0,15,0,0,0,15,0,0,0,0,15,0.5,15,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0.5,0,0,0,15,0,0
"515",172,"MCL",3,5,1,1,1,2,2,15,0,0.5,0,0,37.5,0,0,15,15,15,0,62.5,15,0,0,0,0,0,0.5,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",172,"SFREC",2,4,1,1,1,2,0,0,0.5,37.5,0,15,15,15,0.5,15,0,15,0.5,0.5,0,0.5,0.5,37.5,0,15,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",173,"HREC",2,5,1,0.5,1,2,1,0,0.5,0,0,0,15,0,0,0,0.5,15,0,15,0,0,0,37.5,0,0,15,0,0,0,15,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0.5,0,0,0,15,0,0
"518",173,"MCL",3,5,1,0.5,1,2,0,15,0,0,0,0,15,0,0,0.5,15,15,0,62.5,0,0,0,0,0,0,0,15,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",173,"SFREC",2,4,1,0.5,1,1,0,0,0,62.5,0,0.5,15,15,0,0.5,0,15,15,0,0,0.5,0,15,0,15,0,0,0,0,0,0,0,15,0,62.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",174,"HREC",2,5,1,0.25,1,1,0,0,0,0,0,0,15,0,0,0,0,0.5,0,0,0,0,0,15,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",174,"MCL",3,5,1,0.25,1,1,2,15,0,0,0,0,15,0,0,0,15,15,0,62.5,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",174,"SFREC",2,4,1,0.25,1,1,0,0,0,37.5,0,0,15,15,0,15,0,15,0,0,0,0,0,37.5,0,15,0,0,0,0,0,0,0,15,0,37.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",175,"HREC",2,5,2,0.25,1,2,1,0,0.5,0,0,0,15,0,0,0,0.5,15,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",175,"MCL",3,5,2,0.25,1,2,3,15,0,0,0,0,15,0,0,0.5,15,0.5,0,37.5,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",175,"SFREC",2,4,2,0.25,1,2,0,0,0,37.5,0,0.5,15,15,0,0,0,15,0,0,0,0.5,0,37.5,0,15,0,0,0,0,0,0,0,15,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",176,"HREC",2,5,2,0.5,2,2,0,0,0.5,37.5,0,0,15,0,0,0,0.5,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37.5,0.5,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"527",176,"MCL",3,5,2,0.5,2,2,3,15,0,0,0,0,15,0,0,0,15,15,0,62.5,15,0,0,0,0,0,0.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",176,"SFREC",2,4,2,0.5,2,2,0,0,0.5,15,0,0.5,15,15,0.5,0,0,15,15,0,0,0.5,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",177,"HREC",2,5,3,0.25,2,1,0,0,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",177,"MCL",3,5,3,0.25,2,1,2,15,0,0,0,0,15,0,0,0,15,0.5,0,62.5,15,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",177,"SFREC",2,4,3,0.25,1,2,0,0,0.5,15,0,0,0.5,15,0.5,0,0,15,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",178,"HREC",2,5,4,0.25,2,2,0,0,0.5,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"533",178,"MCL",3,5,4,0.25,2,2,3,15,0,0,0,0,15,0,0,0,15,15,0,62.5,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",178,"SFREC",2,4,4,0.25,2,1,0,0,0,15,0,0,15,0.5,0,0,0,15,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",179,"HREC",2,5,2,1,2,2,2,0,0.5,15,0.5,0.5,15,0,0,0,0,15,0,37.5,0,0.5,0,37.5,0,0,15,0,0,0,0,0,0,0.5,0.5,15,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,15,0,0,0,15,0,0,0,0.5,0,0,0.5,0,0
"536",179,"MCL",3,5,2,1,2,2,2,15,0,0,0,0,37.5,0,0,0,15,15,0,37.5,15,0,0,0,0,0,0.5,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",179,"SFREC",2,4,2,1,2,2,0,0,0,0,0,15,15,15,0.5,0,0,15,15,0,0,15,37.5,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",180,"HREC",2,5,3,0.5,1,2,0,0,0.5,15,0.5,0,15,0,0,0,0,0.5,0,15,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0
"539",180,"MCL",3,5,3,0.5,1,2,2,15,0,0,0,0,15,0,0,0,15,15,0,15,15,0,0,0,0,0,0.5,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",180,"SFREC",2,4,3,0.5,1,1,0,0,0,0,0,0,15,15,0.5,0,0,15,15,0,0,15,15,37.5,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",181,"HREC",2,5,5,0.25,1,1,0,0,0,15,0,0,15,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"542",181,"MCL",3,5,5,0.25,1,1,1,15,0,0,0,0,15,0,0,0,15,15,0,15,15,0,0,0,0,0,0.5,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",181,"SFREC",2,4,5,0.25,1,1,0,0,0,0,0,0,15,15,0,0,0,0.5,15,0,0,0.5,15,37.5,0,37.5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
